rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1152276-rent,Rent,Gabe Leibowitz,False,Rotten,Fresh,2005,"For those who dig Larson's vision, Rent is a wild, emotional rush through the cold streets and tattered bodies and souls, with gripping music to boot.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3818}",0.3818
m/bandslam,Bandslam,Jim Lane,False,Certified-Fresh,Rotten,2009,"The music is the movie's best feature, but even that's not much...",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",0.3818
m/10011235-fame,Fame,John P. McCarthy,False,Rotten,Rotten,2009,'Fame 2009' is the cinematic equivalent of Muzak and will leave many viewers longing for the next episode of TV's 'Glee.',male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.099, 'neu': 0.776, 'pos': 0.125, 'compound': 0.3818}",0.3818
m/33_postcards_2011,33 Postcards,Rex Reed,True,Rotten,Rotten,2013,"Just when you think it can't get any more sentimental or tack on any more plot detours, the film attempts a clumsy cultural dtente as the Chinese children's choir sings ""Waltzing Matilda.""",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.3804}",0.3804
m/beaches,Beaches,Sheila Benson,True,Rotten,Rotten,2018,"Beaches is bloodless, and Garry Marshall's direction, which might have given it style, is completely competent and entirely without personality.",female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3804}",0.3804
m/beats_rhymes_and_life_the_travels_of_a_tribe_called_quest,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Jennie Punter,True,Certified-Fresh,Fresh,2011,"A combination of timing, access, a visual aesthetic that reflects ATCQ's Afrocentric ""surface philosophy"" (as the crew's look is described) and, most importantly, story-conscious editing elevates the doc above the norm.",female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.3804}",0.3804
m/afghan_star,Afghan Star,Chris Barsanti,True,Certified-Fresh,Fresh,2009,"Although sadly rife with gut-clenching moments as those, Afghan Star is most thrilling when depicting the show's delicately balanced effort to bring Afghans together despite their fractious ethnic and clan boundaries.",mostly_male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.077, 'neu': 0.774, 'pos': 0.149, 'compound': 0.3804}",0.3804
m/beauty_and_the_beast_2017,Beauty and the Beast,André Hereford,False,Fresh,Fresh,2017,"This [Beauty and the] Beast is darker in tone and brighter in wit, if not nearly as romantically transporting as the Oscar-winning original.",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.086, 'neu': 0.734, 'pos': 0.18, 'compound': 0.3753}",0.3753
m/cats_2019,Cats,Simran Hans,False,Rotten,Rotten,2019,"This is middlebrow film-making at its most hubristic; too inelegant to coast on spectacle alone, it's not subversive enough to be considered truly camp either.",unknown,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.07, 'neu': 0.77, 'pos': 0.16, 'compound': 0.3749}",0.3749
m/20000_days_on_earth,"20,000 Days on Earth",Jeff Baker,False,Certified-Fresh,Fresh,2014,Utterly mesmerizing and original.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.3744}",0.3744
m/amy_2015,Amy,Stephanie Zacharek,True,Certified-Fresh,Fresh,2015,"Even if the last third of Amy is painful to watch, Kapadia takes care not to lose sight of the human being behind the mythology.",female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.096, 'neu': 0.725, 'pos': 0.18, 'compound': 0.3732}",0.3732
m/brothers_of_the_head,Brothers of the Head,Gene Seymour,True,Fresh,Fresh,2006,"The arc of the Howes' careers looks so much like the autopsies of similar 1970s rock bands that you brace yourself for the inevitable tragic end. And yet, even with the details of their demise more implied than stated, it still stings like real life.",mostly_male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.059, 'neu': 0.831, 'pos': 0.11, 'compound': 0.3729}",0.3729
m/across_the_universe,Across the Universe,Barbara Vancheri,False,Rotten,Fresh,2018,"If you're going to reinvent songs, you cannot go wrong with the Beatles, even if John, Paul, George and Ringo have been replaced by Evan, Jim, Bono, Joe Cocker and others in a revolutionary way.",female,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3724}",0.3724
m/broadway_the_golden_age,Broadway: The Golden Age,Tom Long,True,Certified-Fresh,Fresh,2004,"Old-timers, showbiz buffs and big-stage wanna-bes will not be disappointed.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.3724}",0.3724
m/billy_elliot,Billy Elliot,Leigh Paatsch,False,Certified-Fresh,Fresh,2020,Take a twirl with Billy and you won't be disappointed.,mostly_female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.3724}",0.3724
m/1202483-dark_streets,Dark Streets,Cole Smithey,False,Rotten,Rotten,2008,There's nothing worse than a soft-boiled noir. Dashiell Hammett this is not.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.3724}",0.3724
m/1195796-viva,Viva,Jon Fortgang,False,Fresh,Rotten,2009,"Great retro design, but as comic satire this isn't so much soft-focus as out of focus.",male,"['Art House & International', 'Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.3716}",0.3716
m/1019831-star_is_born,A Star is Born,Matt Brunson,False,Rotten,Rotten,2013,"A dreary and bloated production that can't sustain its 140-minute running time (the 1954 version is even longer at 176 minutes, but it feels like a live-action short when compared to this one).",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.05, 'neu': 0.854, 'pos': 0.096, 'compound': 0.3716}",0.3716
m/1029261-state_fair,State Fair,Emanuel Levy,False,Fresh,Fresh,2005,"Rodgers and hammerstein's songs are great, but this musical version of the 1933 Will Rogers' vehicle is poorly directed by Walter Wang and poorly acted by Jeanne Crain, whose voice is dubbed by Louanne Hogan.",male,"['Classics', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.3716}",0.3716
m/behind_the_burly_q,Behind The Burly Q,Manohla Dargis,True,Fresh,Rotten,2010,"It's great that she immortalized these women, some for the final time. But this is history as nostalgia.",unknown,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.3716}",0.3716
m/cbgb,CBGB,Brent Simon,False,Rotten,Rotten,2013,"Yet another film from Miller, starring Rickman, with an engaging protagonist and an interesting backdrop or pitch, but little sense of psychological depth.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.3716}",0.3716
m/bride_of_the_wind,Bride of the Wind,Marrit Ingman,False,Rotten,Rotten,2003,"Beresford and his screenwriter, Marilyn Levy, have a wealth of compelling material at their disposal. But somehow the film doesn't quite cohere.",female,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3716}",0.3716
m/1209441-black_sun,Black Sun,Urban Cinefile Critics,False,Fresh,Fresh,2006,"... the film has many sublime moments, offers great insight into the human condition and finds a visual vehicle for a story that's not just about sight, but about seeing the world",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.3716}",0.3716
m/10009632-notorious,Notorious,Adam Graham,True,Rotten,Rotten,2009,"Notorious is a game of dress-up, the Greatest Hits version of Biggie's life. But in the end, it fails to present a convincing argument of why we should care.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.221, 'neu': 0.52, 'pos': 0.259, 'compound': 0.3716}",0.3716
m/across_the_universe,Across the Universe,Kerry Lengel,True,Rotten,Rotten,2007,"There's a lot of great stuff here, but it just doesn't come together.",mostly_female,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3716}",0.3716
m/afghan_star,Afghan Star,Matt Glasby,False,Certified-Fresh,Fresh,2009,"Tracking the rebuilding of this decimated, divided country through the prism of trash TV might seem trite, but Havana Marking's ambitious if overstretched documentary is sobering stuff.",male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.113, 'neu': 0.756, 'pos': 0.131, 'compound': 0.3716}",0.3716
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Gerry Shamray,False,Rotten,Fresh,2003,Ted Neeley is great but the film never rises to the material.,mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3716}",0.3716
m/1195796-viva,Viva,Dennis Harvey,False,Fresh,Fresh,2016,"You don't need to have seen the movies [Biller is] paying cheeky homage to in order to enjoy Viva. But afterward, you'll probably want to.",male,"['Art House & International', 'Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.3716}",0.3716
m/born_to_be_blue,Born To Be Blue,Michael Sragow,False,Certified-Fresh,Fresh,2016,"The magic of Hawke's performance is that, without whitewashing Baker, he never stops locating the innocence within his crude behavior. His simplicity and honesty are disarming, especially as Jane batters him with questions.",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.093, 'neu': 0.726, 'pos': 0.181, 'compound': 0.3703}",0.3703
m/annie_2012,Annie,Leigh Paatsch,False,Rotten,Rotten,2014,"Vocal treatments that have been Auto-Tuned to processed perfection are probably the main reason the music fails to truly connect. The addition of a few forgettable new tracks do not help, either.",mostly_female,"['Drama', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.131, 'neu': 0.698, 'pos': 0.171, 'compound': 0.3699}",0.3699
m/beats_rhymes_and_life_the_travels_of_a_tribe_called_quest,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Simon Miraudo,False,Certified-Fresh,Fresh,2011,"Maybe I'm just a sucker for good old fashioned hip-hop, but I found Michael Rapaport's totally-by-the-numbers music doco [Beats, Rhymes & Life: The Travels of A Tribe Called Quest] absolutely compelling.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.071, 'neu': 0.776, 'pos': 0.153, 'compound': 0.3694}",0.3694
m/blue_note_records_beyond_the_notes,Blue Note Records: Beyond the Notes,Claudia Puig,True,Fresh,Fresh,2019,"Fascinating, even if you're not a rabid jazz fan.",female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.171, 'neu': 0.523, 'pos': 0.305, 'compound': 0.3691}",0.3691
m/annie_2012,Annie,Roger Moore,False,Rotten,Fresh,2014,"Considering what an annoying cliche the original musical has become, this updating works OK.",male,"['Drama', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.143, 'neu': 0.581, 'pos': 0.276, 'compound': 0.368}",0.368
m/an_affair_of_the_heart,An Affair of the Heart,Joshua Rothkopf,True,Fresh,Fresh,2012,It doesn't matter how many of these moments are self-flattering; the subtext is clear enough.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.064, 'neu': 0.78, 'pos': 0.156, 'compound': 0.3666}",0.3666
m/amy_2015,Amy,Reagan Gavin Rasquinha,False,Certified-Fresh,Fresh,2015,"If you're a fan of her music, you wouldn't want to miss this.",mostly_female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.087, 'neu': 0.644, 'pos': 0.268, 'compound': 0.3658}",0.3658
m/born_into_brothels,Born Into Brothels,Richard C. Walls,False,Certified-Fresh,Fresh,2005,A film that's ultimately more charmingly bittersweet than truly disturbing.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.3, 'neu': 0.307, 'pos': 0.393, 'compound': 0.3642}",0.3642
m/afternoon_of_a_faun_tanaquil_le_clercq,Afternoon of a Faun: Tanaquil Le Clercq,Tim Brayton,False,Fresh,Fresh,2014,The film would be valuable for collecting this footage... even if its lapses as documentary cinema and storytelling device were far more serious than they are.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.056, 'neu': 0.836, 'pos': 0.108, 'compound': 0.3626}",0.3626
m/center_stage,Center Stage,Oz,False,Rotten,Fresh,2000,I actually kinda liked it.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3626}",0.3626
m/alive_inside,Alive Inside,Fr. Chris Carpenter,False,Certified-Fresh,Fresh,2014,"(Director Michael) Rossato-Bennett and (subject Dan) Cohen struck me at times as being perhaps a little too self-congratulatory, yet the significance of this beautifully-composed documentary and the breakthroughs it depicts can't be denied.",unknown,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.056, 'neu': 0.817, 'pos': 0.127, 'compound': 0.3624}",0.3624
m/callas_forever,Callas Forever,Jami Bernard,True,Rotten,Rotten,2004,"This fictional 'what if' scenario is a bit campy and stagey, like a session of Opera 101.",female,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.3612
m/center_stage,Center Stage,Ross Anthony,False,Rotten,Rotten,2000,"If you like campy dance movies, this one won't let you down",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
m/across_the_universe,Across the Universe,Jon Fortgang,False,Rotten,Fresh,2007,So far out it ain't never coming back. This flamboyant vehicle for The Beatles' music is boldness exemplified - even if it does frequently trip on its own ambition.,male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.3612}",0.3612
m/1015002-night_at_the_opera,A Night at the Opera,Tim Dirks,False,Certified-Fresh,Fresh,2000,"A Night at the Opera (1935), a musical comedy, is the sixth of thirteen Marx Brothers films, and their first for MGM Studios under Irving Thalberg's production.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612
m/center_stage,Center Stage,Emanuel Levy,True,Rotten,Rotten,2006,"Assuming that every generation needs its own dance film, Hytner revists the turf of films like Turning Point (classic ballet), Chrous Line (Broadway dancing) and Saturday Night Fever (disco) and blends together their themes and persona to little effect.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}",0.3612
m/catch_a_fire,Catch a Fire,Gary Thompson,False,Certified-Fresh,Fresh,2006,"Luke is fine in the lead, proving that his good work in Antoine Fisher was no fluke.",male,"['Drama', 'Musical & Performing Arts', 'Mystery & Suspense']","{'neg': 0.105, 'neu': 0.67, 'pos': 0.225, 'compound': 0.3612}",0.3612
m/1152276-rent,Rent,Mike Ward,False,Rotten,Rotten,2005,"Despite the characters' authentic ghetto jet-setting, Rent the movie can't move the audience like its live stage brother, or maybe I should say sister.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612
m/10009632-notorious,Notorious,Nell Minow,False,Rotten,Fresh,2009,This movie will inevitably come up short when compared to documentaries like the one about the similarly brief life of the far more prolific rapper Tupac Shakur.,female,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612
m/bandslam,Bandslam,Ben Mankiewicz,True,Certified-Fresh,Fresh,2009,There is really just a lot to like here.,male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612
m/catch_a_fire,Catch a Fire,Jeff Shannon,True,Certified-Fresh,Fresh,2006,"As long as there's oppression anywhere, well-told stories like this will always be relevant.",male,"['Drama', 'Musical & Performing Arts', 'Mystery & Suspense']","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612
m/barkleys_of_broadway,The Barkleys of Broadway,Steve Crum,False,Rotten,Fresh,2008,"Astaire and Rogers last teaming, and full of wit, music, dance, and comedy.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612
m/afghan_star,Afghan Star,Edward Porter,True,Certified-Fresh,Fresh,2009,"An absorbing - if, inevitably, impressionistic - picture of life in Kabul and beyond.",male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
m/cats_2019,Cats,Avaryl Halley,False,Rotten,Rotten,2020,What sort of fur is it? It's like cannibalism.,unknown,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612
m/beauty_and_the_beast_2017,Beauty and the Beast,MaryAnn Johanson,False,Fresh,Rotten,2017,"Like a theme-park mounting of the 1991 cartoon, or the blandified pop version of an enchanting signature character tune. A watered-down pastiche of itself.",unknown,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612
m/caesar_must_die_2012,Caesar Must Die,Blake Howard,False,Certified-Fresh,Fresh,2012,"Friends, Romans, Countrymen; Caesar Must Die is flawless, and must be seen.",mostly_male,"['Art House & International', 'Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.202, 'neu': 0.466, 'pos': 0.332, 'compound': 0.3612}",0.3612
m/1015002-night_at_the_opera,A Night at the Opera,Jamie Russell,True,Certified-Fresh,Fresh,2002,Guaranteed to have you giggling from one end of the musical scale to the other.,mostly_female,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.3612
m/block_party,Dave Chappelle's Block Party,Frank Swietek,False,Certified-Fresh,Rotten,2006,"If you like the guy and the sort of music featured at his bash, give it a try. If not, give it a pass and check out Neil Young: Heart of Gold instead.",male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.3612}",0.3612
m/american_astronaut,The American Astronaut,Edward Guthmann,True,Fresh,Rotten,2001,Hit-and-miss comedy.,male,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
m/beauty_and_the_beast_2017,Beauty and the Beast,Natalia Trzenko,False,Fresh,Fresh,2017,"A film that sometimes feel just like a copy and sometimes make its own interpretation to move forward, with its eyes on the present and the future. [Full review in Spanish]",female,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",0.3612
m/across_the_universe,Across the Universe,Anthony Quinn,True,Rotten,Rotten,2007,This is like watching a car-crash in slow motion.,male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612
m/brothers_of_the_head,Brothers of the Head,Rob Vaux,False,Fresh,Fresh,2006,"Watching the film, one wonders what Lennon and McCartney would have done if they were fused together like the Howes.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",0.3612
m/1152276-rent,Rent,Bruce Newman,True,Rotten,Rotten,2005,"The scourge of rock-opera, a musical mutation that manages to combine the least savory elements of both with the advantages of neither.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612
m/across_the_universe,Across the Universe,Fernanda Solórzano,False,Rotten,Rotten,2019,"Through choreography, animation and all kinds of digital effects, the vignettes are used as supports for a script that, by itself, would never take off from the ground. [Full Review in Spanish]",female,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.3612}",0.3612
m/across_the_universe,Across the Universe,Ken Eisner,False,Rotten,Fresh,2010,"What makes this free-flowing musical drama the must-see movie of the year, and maybe of the decade, is the way it conveys the importance of the Mersey Beat era to people who are facing their own metaphysical crossroads today.",male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}",0.3612
m/1016534-popeye,Popeye,Scott Weinberg,False,Fresh,Fresh,2004,Kooky and odd and brilliant in the most warped way imaginable.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.152, 'neu': 0.596, 'pos': 0.252, 'compound': 0.3612}",0.3612
m/bad_company_2002,Bad Company,Geoff Pevere,True,Rotten,Rotten,2002,Feels like the kind of movie that might have been designed by a marketing software program for MBA studio executives.,male,"['Action & Adventure', 'Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",0.3612
m/basmati_blues,Basmati Blues,Laura Hiros,False,Rotten,Rotten,2018,A simple American comedy production that tries to present Hollywood audiences with a taste of Indian Bollywood... [Full review in Spanish],female,"['Comedy', 'Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",0.3612
m/1152276-rent,Rent,Matt Pais,False,Rotten,Rotten,2005,The film's reliance on too many thematically obvious (though marvelously belted) group songs delays evocative conversations like an overdue rent check.,male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612
m/cats_2019,Cats,Richard von Busack,False,Rotten,Rotten,2020,The film is a triple-decker weirdburger from the twitching ears to the too-long tails that make the ensemble look like lemurs.,male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",0.3612
m/a_bread_factory_part_two_walk_with_me_a_while,"A Bread Factory, Part Two: Walk with Me a While",Tynan Yanaga,False,Fresh,Fresh,2018,"We need The Bread Factory. Both the metaphorical places like this existing in our society, and this very tangible film of Patrick Wang's.",unknown,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612
m/across_the_universe,Across the Universe,Cinemanía Staff,False,Rotten,Rotten,2020,It didn't have to be like that. [Full review in Spanish],unknown,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612
m/beats_rhymes_and_life_the_travels_of_a_tribe_called_quest,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Ben Sachs,True,Certified-Fresh,Fresh,2011,"This authorized documentary is more of a celebration of the legendary Queens quartet than a serious exploration of their art. But considering how brilliant they were at their peak, it's hard to disagree with the general sentiment.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.144, 'neu': 0.701, 'pos': 0.155, 'compound': 0.3612}",0.3612
m/1015002-night_at_the_opera,A Night at the Opera,Ben Stephens,False,Certified-Fresh,Fresh,2001,A fascinating and hilarious exercise in organized chaos.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.266, 'neu': 0.288, 'pos': 0.446, 'compound': 0.3612}",0.3612
m/be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,Marjorie Baumgarten,False,Fresh,Fresh,2005,"Vivid yet impressionistic, Margaret Brown's film tribute to the singer-songwriter Townes Van Zandt brings the late musician and his career into rare focus.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612
m/beatles_a_hard_days_night,A Hard Day's Night,John Anderson,True,Certified-Fresh,Fresh,2000,A comedy classic that cross- pollinated Jean-Luc Godard with the four Marx brothers.,male,"['Classics', 'Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
m/beatles_a_hard_days_night,A Hard Day's Night,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2001,"Filled with funny lines and modest gags, A Hard Day's Night also presents the Beatles in performance within the candid framework of the movie.",male,"['Classics', 'Comedy', 'Musical & Performing Arts']","{'neg': 0.055, 'neu': 0.83, 'pos': 0.115, 'compound': 0.3612}",0.3612
m/cbgb,CBGB,Tomas Hachard,False,Rotten,Rotten,2013,"As the film moves from one musical performance to another, the result increasingly feels like a series of celebrity impersonations set to a best-of-punk compilation album.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612
m/1152276-rent,Rent,Lexi Feinberg,False,Rotten,Rotten,2005,Seeing this musical journey reduced to a screen with speakers is like staring at the Mona Lisa through a layer of glass. It just doesn't have the same impact.,female,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612
m/1021648-tommy,Tommy,Jacoba Atlas,False,Fresh,Rotten,2019,"Tommy's trip looks like a UCLA student-film, circa 1968.",female,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612
m/1128345-company,The Company,Paula Nechak,False,Fresh,Fresh,2004,Feels truer than other movies that profess to give insight into the machinations of performing life.,female,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612
m/amy_2015,Amy,Laura Clifford,False,Certified-Fresh,Fresh,2015,"Watching ""Amy"" is like seeing the devastation wrought upon Judy Garland by the entertainment industry concentrated by a factor of 10. Kapadia shines a new light on the artist and it's impossible to come away unmoved.",female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.072, 'neu': 0.793, 'pos': 0.136, 'compound': 0.3612}",0.3612
m/catch_a_fire,Catch a Fire,Willie Waffle,False,Certified-Fresh,Fresh,2006,"Luke has grown as an actor to have the same kind of screen presence as Matt Damon. If he keeps putting in performances like this, we'll upgrade him to Leonardo DiCaprio status.",mostly_male,"['Drama', 'Musical & Performing Arts', 'Mystery & Suspense']","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.3612}",0.3612
m/bandslam,Bandslam,Michael Rechtshaffen,True,Certified-Fresh,Fresh,2009,"This savvy, music-fueled high school comedy really rocks.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612
