rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/13th_warrior,The 13th Warrior,Bob Bloom,False,Rotten,Rotten,2000,"This stinker barks. It has been fermenting for a couple of years as the creative minds behind it continued to cut, recut then cut again, trying to make steak out of ground beef.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Susan Granger,False,Rotten,Rotten,2000,Director John McTiernan did this long before The Hunt for Red October and he would be wise to leave it off his resume.,female,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,James Sanford,False,Rotten,Rotten,2000,"""Warrior"" is simply a mess. It does, however, offer the sight of Antonio Banderas (in eyeliner, no less) struggling to portray an Arab soldier, which must be one of the most curious casting choices since Demi Moore played a Puritan.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,David Keyes,False,Rotten,Rotten,2000,". Seeing ""The 13th Warrior"" is like wishing for light at the end of a long dark tunnel, when we both know nothing is really there.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Peter Brunette,True,Rotten,Rotten,2000,"With the possible exception of the action sequences and the very occasionally imaginative set design, it's awful.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Gabriel Shanks,False,Rotten,Rotten,2000,The cheese flows fast and furious from the screen.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Cynthia Fuchs,False,Rotten,Rotten,2000,Much blood. Much mud. Not enough camp.,female,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Michael Atkinson,True,Rotten,Rotten,2000,The 13th Warrior indulges in enough grubby histrionics and costume-adventure clichs to give you fifth-grade flashbacks.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Steve Rhodes,False,Rotten,Rotten,2000,Ludicrously bad!,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Tony Toscano,False,Rotten,Rotten,2000,The film falls short of its goal to find a distinct personality and never attains the suspension of belief required of genre films like Conan or 7th Voyage of Sinbad.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Shay Casey,False,Rotten,Rotten,2000,"It's not a good sign when what the filmmakers seemingly intended to be a straightforward action film leaves the viewers saying, 'Huh?'",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Sean P. Means,True,Rotten,Rotten,2000,"A mud-stained, blood-soaked and completely useless movie.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Tor Thorsen,False,Rotten,Rotten,2000,"Banderas puts in a decent turn, but it's Norwegian newcomer Dennis Storhoi who steals the show; his charming, effortless performance shows both the perils and pleasures of being a Viking.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Mac Verstandig,False,Rotten,Rotten,2000,The 13th Warrior reeks so badly of melodrama and poor acting that it carries a worst scent than a canine's least appetizing residue.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jim Chastain,False,Rotten,Rotten,2000,"The actual story is really nothing more than a continuous and extremely gory battle scene, filled with missing heads, hacked-off limbs, and pools of blood.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Dustin Putman,False,Rotten,Rotten,2000,Stupefyingly horrendous.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jack Garner,False,Rotten,Rotten,2000,"The 13th Warrior contains the raw materials of an offbeat adventure, but fails to achieve the rousing mood or narrative glory of a grand epic.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Christopher Null,False,Rotten,Rotten,2000,The 13th Warrior is simply without thrills and excitement.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Maitland McDonagh,False,Rotten,Rotten,2000,"Murky, all - but - impossible to follow battle sequences.",unknown,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jim Judy,False,Rotten,Rotten,2000,The film feels as if it had a bad run through the editing room.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Scott Renshaw,False,Rotten,Rotten,2000,The whole mess is often too busy to get down to business.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Gary Thompson,False,Rotten,Rotten,2000,"Funny, although it doesn't mean to be.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Eugene Novikov,False,Rotten,Rotten,2000,Michael Crichton is quite a character; his films could use a little.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Roger Ebert,True,Rotten,Rotten,2000,"With a budget said to be more than $100 million, it displays a lot of cash on the screen, but little thought.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Stephen Holden,True,Rotten,Fresh,2000,"If the juiciest bouts of professional wrestling on television leave you feeling unfulfilled and pining for the primal howls of fight - to - the - death combat, The 13th Warrior just might be the answer to your prayers.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,James Berardinelli,True,Rotten,Fresh,2000,An exhilarating 100 minutes!,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Bob Graham,True,Rotten,Rotten,2000,It falls short where it counts: in the final confrontation.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Lisa Schwarzbaum,True,Rotten,Fresh,2000,"The most unexpectedly audacious, exhilarating, and wildly creative adventure thriller I have seen in ages!",female,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Urban Cinefile Critics,False,Rotten,Fresh,2000,"As far as medieval action adventure epics are concerned, they don't come more proficient than this one.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Marc Savlov,False,Rotten,Rotten,2000,Skl!,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,MaryAnn Johanson,False,Rotten,Fresh,2000,"The best, most enthralling adventure movie I've seen in a good while.",unknown,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Marty Mapes,False,Rotten,Fresh,2000,"Never really wowed me while I was watching it, but I grew more impressed with it afterwards.",mostly_male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,David Elliott,False,Rotten,Fresh,2000,"Often quite entertaining, if not for the Emma crowd.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Widgett Walls,False,Rotten,Fresh,2000,"You're either caught between nothing happening for long scenes of beautiful vista watching, or things happen and are never followed up on.",unknown,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Carlo Cavagna,False,Rotten,Fresh,2000,The actors keep the film from becoming too stupid,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Brian Webster,False,Rotten,Fresh,2000,There's intense action and terrific violence for much of this film.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Gary Dauphin,True,Rotten,Fresh,2000,"Actually a well-marbled, albeit derivative, slab of action-movie man meat.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jonathan Foreman,True,Rotten,Fresh,2000,"As movies about Norsemen go, it's not as witty as The Vikings with Kirk Douglas, but it holds your attention through sheer cinematic power.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jorge Avila Andrade,False,Rotten,Fresh,2000,Los que busquen profundidad en la historia se van a sentir algo decepcionados,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Steven Boone,False,Rotten,Fresh,2000,A widescreen epic adventure so beautifully designed and performed that it doesn't have to make a bit of sense.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,William Arnold,False,Rotten,Fresh,2000,"Banderas creates a sympathetic hero, the script is remarkably free of '90-isms, the Viking characters are engaging, and The 13th Warrior offers some of the rousing retro pleasures of a good '50s cavalry - and - Indians B-movie.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Ross Anthony,False,Rotten,Fresh,2000,A Strong B+,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Erik Childress,False,Rotten,Fresh,2000,Here was a film with a scope far beyond the reaches of a mediocre director like Crichton.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,David Forsmark,False,Rotten,Fresh,2000,"The acting is quite good, with Banderas showing once again the charm and athletic ability he brought to The Mask of Zorro.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Ian Mantgani,False,Rotten,Rotten,2000,Annoying and dull.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Thom Bennett,False,Rotten,Rotten,2000,"Amounts to little more than a jumble of fire, horses and gory battle scenes. Amidst the constant flow of blood and mud and rain, you kind of feel dirty having just sat through it.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jeanne Aufmuth,False,Rotten,Rotten,2000,"Stilted dialogue, ridiculous storyline and spurting arteries combine for a very ugly filmgoing experience.",female,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Gary Brown,False,Rotten,Rotten,2000,"[Banderas is] playing an Arab character with a Spanish dialect, interacting with English-speaking Norsemen who look and act like a biker gang.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Robert Roten,False,Rotten,Rotten,2001,"The movie itself is unfulfilling. It just hangs there, like the aftertaste of stale beer.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Kamal  'The Diva' Larsuel,False,Rotten,Rotten,2001,Stay home and watch the WWF. The only difference is; they don't fight with swords,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Andrew Howe,False,Rotten,Rotten,2001,Mediocrity should never be encouraged.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Blake French,False,Rotten,Rotten,2001,everything is first rate except the characters and the story,mostly_male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Frederic and Mary Ann Brussat,False,Rotten,Fresh,2002,"The screenplay effectively communicates the cross-cultural tensions between the Arabs, the Vikings, and the pagan Wendols.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Liam Lacey,True,Rotten,Fresh,2002,A big cathartic blast.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Pablo Villaça,False,Rotten,Rotten,2002,"A sensao que fica, ao final da projeo,  a de que vimos um filme vazio - e sobre o personagem errado. E o que  pior: no qual nada acontece.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Wade Major,False,Rotten,Rotten,2002,"For fans of the genre, it's an inexorably primal exercise almost like cinematic steroids: qualitatively lacking, if not harmful, yet superficially irresistible.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jeff Vice,False,Rotten,Rotten,2002,"The film is based on Eaters of the Dead, possibly the worst novel Michael Crichton has ever written, and this film isn't even a passable adaptation.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,John R. McEwen,False,Rotten,Fresh,2003,"Although the subject matter is not too pleasant and the gore is turned up to 11, Crichton's film is an excellent Nordic war story.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Brian Mckay,False,Rotten,Fresh,2003,An entertaining and serviceable adaptation. Dennis Storhoi delivers an awesome performance. Weak aspects of story made up for by great action.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jeffrey Westhoff,False,Rotten,Fresh,2003,It harks back to the late 1950s when people actually made movies about Vikings and other seafaring heroes named Sinbad and Jason.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jeff Millar,True,Rotten,Rotten,2005,"The film is fascinating to watch, but I can hardly say what it's about, other than people killing each other.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Chris Gore,False,Rotten,Fresh,2005,"If you're in the mood to watch heads, arms and other appendages getting chopped off, this movie is for you.",mostly_male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Geoff Andrew,True,Rotten,Rotten,2006,"At its best, this achieves the beauty and grandeur of a Kurosawa epic -- at its worst, however, it feels like a Python remake of The Vikings.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Jeffrey M. Anderson,False,Rotten,Fresh,2006,"Shelved for over a year and probably heavily edited, it's better than it could have been.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Joe Lozito,False,Rotten,Rotten,2007,Mr. Crichton may have found the perfect venue for his particular brand of character underdevelopment.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Todd McCarthy,True,Rotten,Rotten,2008,"Michael Crichton's story is underdeveloped and narrow in range, resulting in a tale more curious for its odd confluence of elements than for their edifying deployment.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Michael Dequina,False,Rotten,Rotten,2009,"Jerry Goldsmith's rousing score exhibits more personality than any of the actors--or anything else in the film, for that matter.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Cole Smithey,False,Rotten,Rotten,2009,"""The 13th Warrior"" is a brazen attempt to brand Antonio Banderas as an A-lister with a C-grade script. Failure attends.",male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Betty Jo Tucker,False,Rotten,Fresh,2011,"Exciting battle sequences, intriguing period costumes, fascinating cinematography, and stirring background music contribute to the epic nature of 'The 13th Warrior.'",female,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior,Paul Tatara,True,Rotten,Rotten,2018,Akira Kurosawa's brilliant samurai movies -- especially 1957's Throne of Blood -- are a visual influence. But the script lacks the dignity that infuses Kurosawa's equally blood-thirsty characters.,male,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/a-galaxy-far-far-away,"A Galaxy Far, Far Away",Rumsey Taylor,False,Rotten,Rotten,2002,"To the film's credit its topic supplies a wealth of material, philosophy, and entertainment -- and victim to it, A Galaxy Far Far Away meanders in the wide, overwhelming scope of its course.",unknown,"['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a-galaxy-far-far-away,"A Galaxy Far, Far Away",Kevin Carr,False,Rotten,Rotten,2009,Triumph the Insult Comic Dog did a far better job - and actually a more sensitive job - with the fans waiting outside for the start of Episode II.,male,"['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a-galaxy-far-far-away,"A Galaxy Far, Far Away",David Cornelius,False,Rotten,Rotten,2009,"As Luke once said, what a piece of junk.",male,"['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Gabe Leibowitz,False,Rotten,Rotten,2010,Yimou's overdone compositions lend a cartoonish quality to the proceedings that sap it of most of its punch.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Jules Brenner,False,Rotten,Rotten,2010,"This exaggeration of human behavior, with farcical humor based on a flow of ironies and the wages of greed, does its source no favors.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Doris Toumarkine,False,Rotten,Rotten,2010,"...Another visual triumph from the celebrated Chinese director, but quirky eye candy of superficial comic-book proportions can go only so far with art-house crowds.",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Harvey S. Karten,False,Rotten,Fresh,2010,"Photographer Zhao Xiaoding captures the sunsets, his sun turning the sandy hills of the desert a mysterious red.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Nick Schager,False,Rotten,Rotten,2010,When did Zhang Yimou start acting like Jean-Pierre Jeunet?,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Nick Pinkerton,True,Rotten,Rotten,2010,"Those with a higher tolerance for bumptious jestering -- from a yipping and mincing Xiao, or Cheng Ye as a bucktoothed jelly-belly -- may, however, cry Masterpiece.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Cole Smithey,False,Rotten,Fresh,2010,Zhang Yimou has paid the Coen brothers the highest compliment one filmmaker can pay another.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Armond White,False,Rotten,Fresh,2010,"From one great director to another, a Woman, a Gun and a Noodle Shop pays tribute to the Coens by improving their earlier immature work.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Keith Uhlich,True,Rotten,Fresh,2010,So this is how you follow up the Olympic opening ceremonies!,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Laura Clifford,False,Rotten,Rotten,2010,"Where the Coen Brothers' film was darkly humorous, Yimou goes for a broad comedy that may not translate to American audiences (crossed eyes and buck teeth used for laughs, for example) and his pace seems draggy.",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Marshall Fine,False,Rotten,Rotten,2010,Better you should go rent Blood Simple and see what it's all about.,male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Chris Barsanti,False,Rotten,Rotten,2010,Zhang brings little else to the story besides an improved color palette and bad comic timing.,mostly_male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Geoff Berkshire,False,Rotten,Rotten,2010,"A fascinating curiosity piece for Coen fans, but ... every performance and every scene pales next to its inspiration.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",A.O. Scott,True,Rotten,Fresh,2010,"Mr. Zhang uncovers the primal, mythic intensity of the story and also changes the tone of its essential nihilism.",unknown,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Owen Gleiberman,True,Rotten,Rotten,2010,"Lacks the Coen brothers' precision, their diabolical game-board cleverness. It's a remake in shaggy outline only.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Keith Phipps,True,Rotten,Fresh,2010,"The film is all over the place, really, until the plot kicks in, at which point Zhang hits the dimmer and plunges everyone into darkness, even a pair of characters seemingly on hand purely for comic relief.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Wade Major,False,Rotten,Fresh,2010,"That Zhang stages the story as a broad, absurdist comedy, as opposed to the Coens' dark, brooding drama, is another telling point of departure.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Jay Antani,False,Rotten,Fresh,2010,"The stars of the show, ultimately, are Zhao Xiaoding's gorgeous cinematography, Tao Jing's evocative sound design and Yimou's choice of otherworldly locations.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Robin Clifford,False,Rotten,Rotten,2010,The masterly use of majestic landscapes and expert lensing...make this a beautiful film to watch but the combination of bloody drama and silly comedy take me out of the moment.,mostly_male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",John Hartl,True,Rotten,Rotten,2010,"Whereas the Coens worked with a shoestring budget and emphasized a deadpan sense of humor, Zhang pours on expensive special effects whenever the opportunity for large-scale slapstick presents itself.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Peter Rainer,True,Rotten,Rotten,2010,"Zhang needs to reconnect with the sensibility -- fierce, principled, humanistic -- that made him one of China's finest film artists.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",G. Allen Johnson,True,Rotten,Rotten,2010,"A Woman, a Gun and a Noodle Shop is an easy film to watch and admire, but a hard one to connect with, let alone love.",unknown,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",James Verniere,False,Rotten,Fresh,2010,"An odd, oddly likable hybrid, ""A Woman, a Gun and a Noodle Shop"" is a tribute from Zhang Yimou, arguably the greatest filmmaker of his generation in China...",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Carrie Rickey,True,Rotten,Fresh,2010,"For the Coens, the parable of lust and greed suggested that nothing was certain but death and the battle of the sexes. For Yimou, it's a ghost story of sexual lust and money lust.",female,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Wesley Morris,True,Rotten,Rotten,2010,"Zhang's version dries out the original's sultriness, trades humid night for arid day, and strains for slapstick.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Michael Phillips,True,Rotten,Rotten,2010,"A Woman, a Gun and a Noodle Shop is 95 minutes of not right.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)",Roger Ebert,True,Rotten,Rotten,2010,"There are lots of vertiginous high angles and sweeping wide-screen vistas, but they never congeal into a compelling atmosphere.",male,"['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
