rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1127407-missing,The Missing,Pablo Villaça,False,Rotten,Rotten,2006,"Uma boa fotografia e atuações competentes (especialmente da pequena Boyd) não são o bastante para que ignoremos o roteiro longo e sem foco que, além de investir em um deslocado tom sobrenatural, ainda conta um desfecho fraquíssimo.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cat_ballou,Cat Ballou,Ken Hanke,False,Fresh,Fresh,2002,First-rate western parody.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1008437-go_west,Go West,Dennis Schwartz,False,Fresh,Fresh,2005,This late MGM entry to the Marx Brothers opus is one of their minor works but still in parts reflects their vintage lunacy.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1006042-dodge_city,Dodge City,Walter Goodman,True,Fresh,Fresh,2018,"''Dodge City,'' Michael Curtiz's rousing 1939 oater about the civilizing of the ''wide-open Babylon of the American West,'' has everything...",male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1127407-missing,The Missing,Nicolas Lacroix,False,Rotten,Rotten,2003,...va dans toutes les directions sans choisir de tracé clair.,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1127407-missing,The Missing,Staci Layne Wilson,False,Rotten,Rotten,2003,it's The Searchers meets Dr. Phil as the move zig-zags between hardcore western and family melodrama.,mostly_female,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1127407-missing,The Missing,Rex Reed,True,Rotten,Fresh,2003,"The rawest, scariest, most nerve-rattling saddlebags-and- sagebrush saga since Robert Mulligan's The Stalking Moon.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Dan Jardine,False,Certified-Fresh,Fresh,2003,"Along with Altman's McCabe and Mrs. Miller, as authentic a depiction of a Wild West town as you are likely to find.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blackthorn,Blackthorn,Allan Hunter,False,Certified-Fresh,Fresh,2012,"A leisurely, elegiac production that needed a sharper focus.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1127407-missing,The Missing,Lori Hoffman,False,Rotten,Fresh,2004,"...tips its 10-gallon hat to John Ford’s classic The Searchers, then takes its own unique path along the western genre trail...",female,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1127407-missing,The Missing,Nev Pierce,True,Rotten,Fresh,2004,In 20 years it will probably be regarded as Howard's finest film.,unknown,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blackthorn,Blackthorn,Liam Maguren,False,Certified-Fresh,Rotten,2012,Nothing more than a passable Western that makes you long for something memorable.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10008785-appaloosa,Appaloosa,Alonso Duralde,False,Certified-Fresh,Fresh,2008,"Appaloosa will probably just ride off into the sunset without much of an impact, but it will sate your fix for horses, guns and slapping leather. You know, if you're into that sort of thing.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,John J. Puccio,False,Certified-Fresh,Fresh,2002,"...for all its attempts at debunking the conventional Hollywood Western, 'Unforgiven' remains an orthodox example of the breed.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/blackthorn,Blackthorn,Mark Adams,False,Certified-Fresh,Fresh,2012,A subtle film that balances drama with gunplay.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10008785-appaloosa,Appaloosa,Joe Morgenstern,True,Certified-Fresh,Rotten,2008,"Mannered, episodic and slow.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1111103-texas_rangers,Texas Rangers,Michael Tunison,False,Rotten,Rotten,2001,Notable mainly for the amount of ammo it expends while rarely if ever hitting the target.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1111103-texas_rangers,Texas Rangers,Owen Gleiberman,True,Rotten,Rotten,2001,This is one bland and cheesy Tex-Mex burrito of a movie.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1111103-texas_rangers,Texas Rangers,Andy Klein,False,Rotten,Rotten,2001,Hackneyed retread of ancient Western shtick.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Kevin Maher,True,Rotten,Rotten,2017,"An exploitation western that veers from self-importance to high camp,",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000123-310_to_yuma,3:10 to Yuma,Stephen Garrett,True,Fresh,Fresh,2011,"A portrait of storytelling made for and by the Silent Generation, an audience all too familiar with the world's spooky, white-knuckled moral twilight.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Stephen Whitty,True,Rotten,Rotten,2017,"There's an odor that lingers long after ""Brimstone""'s final fade-out. And it's not sulfur.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1052698-wyatt_earp,Wyatt Earp,Frederic and Mary Ann Brussat,False,Rotten,Fresh,2002,A parabolic sagebrush saga about this legendary figure in the Wild West.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Todd Jorgenson,False,Rotten,Rotten,2017,Some stylish visuals and intriguing genre flourishes aren't enough to overcome the ponderous pace and narrative gimmicks.,male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1052698-wyatt_earp,Wyatt Earp,James Sanford,False,Rotten,Rotten,2003,"Bloated and unexciting, but Quaid is tremendous",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Darren Franich,True,Rotten,Rotten,2017,"Against all odds, Brimstone's a snooze.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1014793-near_dark,Near Dark,Variety Staff,True,Certified-Fresh,Fresh,2007,"High-powered but pared down, slick but spare, this is a tale that introduces the unearthly into the banality of rural American existence.",unknown,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/broken_lance,Broken Lance,Nicholas Bell,False,Fresh,Fresh,2020,"It's a gripping, framed familial saga of intergenerational misunderstandings, racial hang-ups, and eventually even a court-room drama.",male,"['Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Dragan Antulov,False,Certified-Fresh,Fresh,2000,It is impossible to write a history of modern cinema without mentioning The Wild Bunch.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,David Parkinson,False,Certified-Fresh,Fresh,2013,"This is, quite simply, one of the finest films ever made in the genre.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Zach Budgor,False,Rotten,Rotten,2017,"There are many ways to describe Brimstone, the latest film from Dutch director Martin Koolhoven. Not one of them is polite.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Jeremy Heilman,False,Certified-Fresh,Fresh,2002,"It's a thoroughly modern movie, and has barely aged a bit since its release, since it places itself in opposition to all things past.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Michael Nordine,True,Rotten,Rotten,2017,You'll feel all 148 minutes of Brimstone's runtime - just maybe not in the way Koolhoven wants you to.,male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Vincent Canby,True,Certified-Fresh,Fresh,2003,"The Wild Bunch takes the basic elements of the Western movie myth, which once defined a simple, morally comprehensible world, and by bending them turns them into symbols of futility and aimless corruption.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Whitney Willaims,True,Certified-Fresh,Rotten,2007,"Film at 145 minutes is far over-length, and should be tightened extensively, particularly in first half.",mostly_male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,David N. Butterworth,False,Certified-Fresh,Fresh,2016,"Deserving of its classic western status... although for a movie predicated on its titular twelve o'clock showdown, the gunfight itself is oddly anticlimactic.",male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,Lori Hoffman,False,Certified-Fresh,Fresh,2007,One of the essentials,female,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000123-310_to_yuma,3:10 to Yuma,Michael Sragow,True,Fresh,Fresh,2014,The compositions evoke a kind of open-air claustrophobia ...,male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1014793-near_dark,Near Dark,Felix Vasquez Jr.,False,Certified-Fresh,Fresh,2014,An atmospheric and nightmarish vampire film...,male,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000123-310_to_yuma,3:10 to Yuma,Fernando F. Croce,False,Fresh,Fresh,2007,A sturdy genre piece.,male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/broken_lance,Broken Lance,Walter Chaw,False,Fresh,Fresh,2005,One of the earliest elegies to the dying of the West.,male,"['Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/broken_lance,Broken Lance,Pablo Villaça,False,Fresh,Rotten,2003,"O roteiro (vencedor do Oscar, acredite ou no)  cheio de clichs; e o final, esquemtico. Katy Jurado foi indicada ao prmio aparentemente por dizer 'My hOsband' o tempo todo.",male,"['Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1043958-posse,Posse,Steve Crum,False,Rotten,Rotten,2007,"So-so oater distinguished by Van Peebles' direction, starring.",male,"['Action & Adventure', 'Art House & International', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Nicholas Bell,False,Rotten,Fresh,2019,Martin Koolhoven's epically structured Brimstone is a dizzying revision of the spaghetti Western.,male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/broken_lance,Broken Lance,Matt Brunson,False,Fresh,Fresh,2015,This sturdy Western is basically William Shakespeare by way of Joseph L. Mankiewicz.,male,"['Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1016586-posse,Posse,Jacoba Atlas,False,Fresh,Rotten,2019,Posse is so busy trying to live up to its self-avowed intention to be relevant that it hardly has time to be its own movie.,female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1016586-posse,Posse,Steve Crum,False,Fresh,Rotten,2005,"Passable oater directed by its star, Kirk Douglas.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,Pablo Villaça,False,Certified-Fresh,Fresh,2002,O primeiro filme a ensinar que um faroeste poderia ter densidade dramtica sem perder suas prprias caractersticas.,male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1016586-posse,Posse,Matt Brunson,False,Fresh,Fresh,2004,One of the many sturdy Westerns that emerged from 1970s Hollywood sporting a chip on its shoulder.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Jay Carr,True,Certified-Fresh,Fresh,2018,Unforgiven gives us something to think about -- and something to answer for -- and Eastwood was just the man to make it.,male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,John A. Nesbit,False,Certified-Fresh,Fresh,2003,quintessential Western that transcends the genre,male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Luis Martínez,False,Certified-Fresh,Fresh,2018,[Clint] Eastwood reinvents the western. [Full Review in Spanish],male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,John J. Puccio,False,Certified-Fresh,Fresh,2003,...plays on the psychology of its characters and situations; an oater with insight and introspection...thought over action.,male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1046060-high_noon,High Noon,Michael Atkinson,True,Certified-Fresh,Fresh,2004,"More than a half-century later, Foreman was right after all: High Noon is a scorching and sour portrait of American complacence and capacity for collaborationism.",male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Tommaso Tocci,False,Rotten,Rotten,2016,"The film gets into psycho-religious horror-trip mode and never lets go, obliterating any potential nuances or characterization work in the process.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brimstone_2017,Brimstone,Andrew Pulver,True,Rotten,Fresh,2016,"Brimstone is hampered somewhat by its ponderous, doom-laden pace, and resultant bloated running time, but remains an intriguing slant on the spaghetti western ...",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1013077-magnificent_seven,The Magnificent Seven,Simon Miraudo,False,Certified-Fresh,Fresh,2014,"Bernstein's score is one for the ages. This film, however, is not.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Mikel Zorrilla,False,Certified-Fresh,Fresh,2016,A perfect blend of horror and western elements. [Full review in Spanish],male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.226, 'neu': 0.549, 'pos': 0.226, 'compound': 0.0}",0.0
m/1065298-cowboy,Cowboy,Matt Brunson,False,Fresh,Fresh,2016,"At 92 minutes, Cowboy is simply too short to fully explore its characters and their arcs, but, to quote Pat and Mike's Spencer Tracy (albeit in a completely different context), ""What's there is 'cherce.'""",male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Stuart Klawans,False,Certified-Fresh,Fresh,2013,"Clint Eastwood's westerns are distinctive, and that Unforgiven, as the most fully realized, is the most distinctive of all.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1019774-stagecoach,Stagecoach,Bob Westal,False,Certified-Fresh,Fresh,1939,"The Western that, more than any other film, set the pattern for all the classic-era movie Westerns that came after.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Craig Williams,True,Certified-Fresh,Fresh,2016,"A precariously balanced, genre-literate oddity with something to say.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1074022-lone_star,Lone Star,Jon Niccum,False,Certified-Fresh,Fresh,2002,John Sayles' finest effort to date.,male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Nigel Andrews,True,Certified-Fresh,Fresh,2016,"With this film the cowboy genre moves beyond modern and postmodern. You could call it postmillennial, post-apocalyptic, post-ironic.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000560-alamo,The Alamo,Dennis Schwartz,False,Rotten,Fresh,2005,Patriotic but inaccurate epic Western.,male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1074022-lone_star,Lone Star,Steve Crum,False,Certified-Fresh,Fresh,2004,"It is the structure of the film, including the smooth-subtle pans, turning present to past and back to present, that really awe. (published 7-19-96)",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1074022-lone_star,Lone Star,Geoff Andrew,True,Certified-Fresh,Fresh,2006,"Sayles' witty, vividly demotic dialogue knocks even Tarantino for six, the characterisations are uniformly colourful and credible, the soundtrack and the widescreen camerawork exemplary ...",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Jonathan Hatfull,False,Certified-Fresh,Fresh,2016,"Requiring both patience and a cast-iron stomach, Bone Tomahawk is an acquired taste, but it stays with you long after it's over.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000560-alamo,The Alamo,Jonathan Rosenbaum,True,Rotten,Rotten,2012,Interminable.,male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Walter Chaw,False,Certified-Fresh,Fresh,2012,The film at its heart is the first in a line of revisionist superhero movies.,male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Dennis Schwartz,False,Certified-Fresh,Fresh,2016,It's not your Roy Rogers western.,male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/buffalo_bill_and_the_indians_or_sitting_bulls_history_lesson,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",Lori Hoffman,False,Fresh,Fresh,2007,Minor Robert Altman,female,"['Classics', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Gene Siskel,True,Certified-Fresh,Rotten,2010,"Individual scenes work, but the movie seems overstuffed and halting.",mostly_male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Derek Malcolm,True,Certified-Fresh,Fresh,2013,"[Unforgiven] belongs to a tradition that includes such giants of the genre as Mann, Boetticher, Peckinpah and Hawks.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059629-quick_and_the_dead,The Quick and the Dead,Jeffrey M. Anderson,False,Rotten,Fresh,2007,"Raimi's movie borrows heavily from classic spaghetti westerns, but Raimi has a style of his own, and plenty of it.",male,"['Action & Adventure', 'Cult Movies', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/breakheart_pass,Breakheart Pass,Jesús Fernández Santos,False,Fresh,Rotten,2019,Charles Bronson is on his way to become a caricature of himself. [Full Review in Spanish],mostly_male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1018885-shooting,The Shooting,Philip Strick,False,Fresh,Fresh,2020,"Heilman a master in the art of putting his camera, quite unpredictably, in the right place at the right time. He matches the absorbing imprecision of his subject with a spectacular precision of technique",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Kenneth Turan,True,Certified-Fresh,Fresh,2013,The Western is back. With a vengeance. Saddle up or get out of the way.,male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/breakheart_pass,Breakheart Pass,Rob Aldam,False,Fresh,Fresh,2018,The plot twists and turns as it careers towards its destination.,male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Peter Travers,True,Certified-Fresh,Fresh,2013,It's a towering achievement that grows more riveting and resonant with the years.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1014793-near_dark,Near Dark,Caryn James,True,Certified-Fresh,Rotten,2003,You might call this the scattershot school of film making.,female,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1014793-near_dark,Near Dark,Ken Hanke,False,Certified-Fresh,Fresh,2003,Unusual vampire flick that works about half the time.,male,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/breakheart_pass,Breakheart Pass,Noel Murray,False,Fresh,Fresh,2014,"The movie offers an unusual spin on a classic Hollywood genre... by starting in a relatively civilized part of late-19th-century America and then rolling way out into the wilderness, becoming more of a Western as it goes.",male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/breakheart_pass,Breakheart Pass,Dennis Schwartz,False,Fresh,Rotten,2007,A misguided runaway trainbound detective story.,male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1059489-wild_bunch,The Wild Bunch,Fernando Trueba,False,Certified-Fresh,Fresh,2019,The Wild Bunch is the last and indisputable epic story of the Western genre. [Full Review in Spanish],male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1018885-shooting,The Shooting,Dick Lochte,False,Fresh,Fresh,2020,"[Monte] Heilman was a director who deserved attention, even six years ago.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Steven Rea,True,Certified-Fresh,Fresh,2013,"Eastwood deliberately upends the conventions of the western, subverting his own image in the process.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Ben Rolph,False,Certified-Fresh,Fresh,2019,"It finds its gold in the razor-sharp screenwriting and direction of Zahler, honing ace performances all-around.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Ed Travis,False,Certified-Fresh,Fresh,2019,"Bone Tomahawk is a classic, ensemble Western with a unique genre element thrown into the mix to set it apart",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bone_tomahawk,Bone Tomahawk,Abbie Bernstein,False,Certified-Fresh,Fresh,2018,What's really intriguing and commendable about Bone Tomahawk is that it has big ambitions that it sticks with all the way through.,female,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1041911-unforgiven,Unforgiven,Ralph Novak,False,Certified-Fresh,Rotten,2013,"While Eastwood dedicates the film to Sergio Leone and Don Siegel, his early directors, he doesn't seem to have learned all that much from them.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000560-alamo,The Alamo,Christopher Null,False,Rotten,Rotten,2004,"Wildly overwrought, clumsy, and embarassingly directed.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1004177-cimarron,Cimarron,MaryAnn Johanson,False,Rotten,Fresh,2010,"Get past the occasionally dated feel of Cimarron and you'll find a cracking yarn, one that does eventually make up for itself.",unknown,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
